,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_lakh
12056,Hyundai,Verna,3.0,35512.0,Dealer,Diesel,Manual,22.32,1582.0,126.3,5.0,885000.0,8.85
12057,Unknown,City,5.0,49000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,645000.0,6.45
12058,Maruti,Eeco,10.0,58000.0,Dealer,CNG,Manual,20.88,1196.0,61.7,5.0,295000.0,2.95
12059,Maruti,Celerio,4.0,60000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,530000.0,5.3
12060,Maruti,Baleno,2.0,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,675000.0,6.75
12061,Toyota,Innova,12.0,126950.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,775000.0,7.75
12062,Skoda,Octavia,7.0,40000.0,Dealer,Diesel,Automatic,19.3,1968.0,141.0,5.0,915000.0,9.15
12063,Maruti,Vitara,3.0,20900.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,995000.0,9.95
12065,Volkswagen,Polo,9.0,65000.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,365000.0,3.65
12066,Maruti,Baleno,3.0,18000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,760000.0,7.6
12067,BMW,7,11.0,64000.0,Dealer,Petrol,Automatic,8.77,4395.0,402.0,5.0,1499000.0,14.99
12068,Maruti,Vitara,6.0,60000.0,Individual,Petrol,Automatic,24.3,1248.0,88.5,5.0,1050000.0,10.5
12069,Maruti,Swift Dzire,7.0,76000.0,Dealer,Diesel,Manual,19.67,1248.0,74.0,5.0,540000.0,5.4
12070,Renault,KWID,3.0,35000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,375000.0,3.75
12071,Hyundai,Grand,6.0,52627.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,370000.0,3.7
12072,Maruti,Alto,4.0,100000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,310000.0,3.1
12073,Tata,Nexon,6.0,24000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,900000.0,9.0
12074,Maruti,Celerio,6.0,51118.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,450000.0,4.5
12075,Maruti,Ertiga,9.0,67000.0,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,585000.0,5.85
12076,Ford,Freestyle,3.0,25000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5.0,650000.0,6.5
12077,Datsun,RediGO,5.0,38400.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,295000.0,2.95
12078,Hyundai,i10,10.0,55845.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,350000.0,3.5
12079,Hyundai,Verna,10.0,65000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,445000.0,4.45
12081,Datsun,RediGO,6.0,30000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,170000.0,1.7
12082,BMW,X1,4.0,40800.0,Dealer,Diesel,Automatic,17.05,1995.0,184.0,5.0,2700000.0,27.0
12083,Mercedes-Benz,S-Class,7.0,35000.0,Dealer,Petrol,Automatic,13.0,2987.0,210.0,5.0,2575000.0,25.75
12084,Maruti,Ertiga,4.0,80000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,725000.0,7.25
12085,Honda,Amaze,3.0,11297.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5.0,720000.0,7.2
12086,Honda,Amaze,5.0,70000.0,Individual,Petrol,Manual,18.0,1198.0,86.7,5.0,550000.0,5.5
12087,Maruti,Baleno,4.0,25565.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,610000.0,6.1
12088,Toyota,Innova,6.0,120000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,1450000.0,14.5
12089,Hyundai,Verna,5.0,23000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,625000.0,6.25
12090,Ford,Figo,6.0,110000.0,Individual,Diesel,Manual,20.0,1399.0,68.05,5.0,380000.0,3.8
12091,Skoda,Rapid,9.0,130000.0,Dealer,Diesel,Manual,21.14,1498.0,103.52,5.0,340000.0,3.4
12092,Maruti,Swift Dzire,9.0,100000.0,Individual,Petrol,Manual,19.1,1197.0,85.8,5.0,300000.0,3.0
12093,Mahindra,XUV500,9.0,73615.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,625000.0,6.25
12094,BMW,5,6.0,35000.0,Individual,Diesel,Automatic,18.12,1995.0,190.0,5.0,3750000.0,37.5
12095,BMW,3,5.0,55202.0,Dealer,Diesel,Automatic,18.88,1995.0,184.0,5.0,2900000.0,29.0
12096,Maruti,Celerio,5.0,22169.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,490000.0,4.9
12097,Unknown,Verna,7.0,40000.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,525000.0,5.25
12098,Hyundai,Verna,9.0,42981.0,Dealer,Diesel,Automatic,22.32,1582.0,126.32,5.0,495000.0,4.95
12099,Tata,Hexa,3.0,36000.0,Individual,Diesel,Manual,17.6,2179.0,153.86,7.0,1600000.0,16.0
12100,Ford,Aspire,2.0,40000.0,Individual,Diesel,Manual,26.1,1498.0,99.23,5.0,650000.0,6.5
12101,Maruti,Wagon R,4.0,70000.0,Individual,Petrol,Automatic,20.51,998.0,88.5,5.0,400000.0,4.0
12102,Maruti,Swift,6.0,90000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,430000.0,4.3
12103,Hyundai,i20,6.0,120000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,650000.0,6.5
12104,Honda,Jazz,6.0,70100.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,595000.0,5.95
12105,Lexus,ES,3.0,28000.0,Dealer,Petrol,Automatic,22.37,2487.0,214.56,5.0,3990000.0,39.9
12106,Maruti,Ertiga,6.0,40000.0,Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,675000.0,6.75
12107,Maruti,Ciaz,5.0,52000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,650000.0,6.5
12108,Ford,Ecosport,5.0,82706.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,875000.0,8.75
12109,Maruti,Swift,4.0,83000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,630000.0,6.3
12110,Mercedes-Benz,C-Class,9.0,48900.0,Dealer,Diesel,Automatic,14.84,2143.0,88.5,5.0,1395000.0,13.95
12111,Mahindra,XUV500,3.0,20306.0,Dealer,Petrol,Automatic,15.1,2179.0,152.87,7.0,1899000.0,18.99
12112,Hyundai,Unknown,9.0,43940.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,245000.0,2.45
12113,Hyundai,Grand,4.0,130000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,380000.0,3.8
12115,Renault,Duster,6.0,93292.0,Dealer,Diesel,Manual,19.64,1461.0,108.45,5.0,690000.0,6.9
12116,Hyundai,i10,6.0,60000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,375000.0,3.75
12117,BMW,5,6.0,65000.0,Dealer,Diesel,Automatic,14.69,2993.0,258.0,5.0,2600000.0,26.0
12118,Maruti,Ertiga,7.0,77000.0,Dealer,Petrol,Manual,20.77,1248.0,88.76,7.0,640000.0,6.4
12119,Maruti,Ignis,4.0,35000.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,575000.0,5.75
12120,Renault,Duster,9.0,68000.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,375000.0,3.75
12121,Honda,City,6.0,40000.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,850000.0,8.5
12122,Maruti,Swift Dzire,5.0,80000.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,450000.0,4.5
12123,Maruti,Swift Dzire,4.0,8000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,645000.0,6.45
12124,Maruti,Ciaz,4.0,26000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,775000.0,7.75
12125,Maruti,Baleno,5.0,42700.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,610000.0,6.1
12126,Land Rover,Rover,7.0,52000.0,Dealer,Diesel,Automatic,12.7,2179.0,187.7,5.0,2400000.0,24.0
12127,Honda,Jazz,5.0,30000.0,Individual,Petrol,Manual,18.7,1199.0,88.7,5.0,600000.0,6.0
12128,Maruti,Ertiga,6.0,72000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,786000.0,7.86
12129,Volkswagen,Polo,6.0,70000.0,Individual,Diesel,Manual,20.14,1498.0,88.8,5.0,425000.0,4.25
12130,Mahindra,Bolero,2.0,37000.0,Dealer,Diesel,Manual,16.5,1493.0,70.0,7.0,950000.0,9.5
12131,Mercedes-Benz,S-Class,6.0,50000.0,Dealer,Petrol,Automatic,10.13,3498.0,364.9,5.0,1751000.0,17.51
12132,Mahindra,XUV500,5.0,99110.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,1180000.0,11.8
12133,Ford,Aspire,5.0,53500.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,575000.0,5.75
12134,Honda,CR-V,3.0,13868.0,Dealer,Petrol,Automatic,13.1,1997.0,141.1,5.0,3200000.0,32.0
12135,Hyundai,i10,8.0,94952.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,395000.0,3.95
12136,Mercedes-Benz,C-Class,6.0,15000.0,Dealer,Diesel,Automatic,19.27,2143.0,167.62,5.0,3200000.0,32.0
12137,Maruti,Wagon R,8.0,30000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,285000.0,2.85
12138,Maruti,Wagon R,10.0,20000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,250000.0,2.5
12139,Mahindra,Marazzo,3.0,100000.0,Individual,Diesel,Manual,17.3,1497.0,121.0,8.0,680000.0,6.8
12140,Ford,Ecosport,8.0,64000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,525000.0,5.25
12141,Ford,Ecosport,5.0,35000.0,Dealer,Petrol,Manual,15.85,1499.0,110.4,5.0,670000.0,6.7
12142,Volkswagen,Polo,3.0,9339.0,Dealer,Petrol,Manual,18.78,999.0,75.0,5.0,750000.0,7.5
12143,Mahindra,Bolero,11.0,40000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,380000.0,3.8
12144,Honda,Amaze,7.0,57258.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,375000.0,3.75
12145,Hyundai,Grand,6.0,39048.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,530000.0,5.3
12146,Maruti,Vitara,3.0,22000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,890000.0,8.9
12148,Maruti,Ertiga,3.0,11128.0,Dealer,CNG,Manual,17.5,1373.0,80.46,7.0,875000.0,8.75
12149,Maruti,Alto,6.0,46871.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,279000.0,2.79
12150,Maruti,Swift Dzire,6.0,60000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,615000.0,6.15
12151,Toyota,Innova,5.0,100000.0,Dealer,Diesel,Manual,13.68,2393.0,147.8,8.0,1495000.0,14.95
12152,Maruti,Swift Dzire,4.0,50000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,600000.0,6.0
12153,Honda,CR-V,6.0,55000.0,Dealer,Petrol,Automatic,11.1,2354.0,158.8,5.0,1750000.0,17.5
12154,Maruti,Swift Dzire,9.0,110000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,325000.0,3.25
12155,Maruti,Ertiga,4.0,51234.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,881000.0,8.81
12156,Jaguar,XF,6.0,90000.0,Individual,Diesel,Automatic,16.36,2179.0,187.7,5.0,2500000.0,25.0
12157,Maruti,S-Presso,6.0,5000.0,Individual,Petrol,Manual,21.7,998.0,88.5,5.0,500000.0,5.0
12158,Renault,Duster,8.0,120000.0,Individual,Diesel,Manual,19.01,1461.0,108.45,5.0,350000.0,3.5
12159,Maruti,Wagon R,6.0,55000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,295000.0,2.95
12160,Maruti,Eeco,6.0,50000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,5.0,335000.0,3.35
12161,Honda,City,12.0,80000.0,Individual,Petrol,Automatic,16.8,1497.0,118.0,5.0,281000.0,2.81
12162,Toyota,Innova,4.0,60000.0,Individual,Diesel,Automatic,11.36,2755.0,171.5,5.0,1800000.0,18.0
12163,Unknown,Scorpio,9.0,69934.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,478000.0,4.78
12164,Honda,WR-V,4.0,15000.0,Individual,Petrol,Manual,17.5,1199.0,88.7,5.0,650000.0,6.5
12165,Tata,Safari,6.0,90000.0,Individual,Diesel,Manual,11.57,2179.0,138.1,7.0,330000.0,3.3
12166,Maruti,Swift Dzire,11.0,130000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,360000.0,3.6
12168,Maruti,Ertiga,2.0,15000.0,Dealer,Petrol,Manual,19.01,1462.0,103.26,7.0,1045000.0,10.45
12170,Maruti,Swift Dzire,8.0,70000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,300000.0,3.0
12171,Maruti,Swift,5.0,51000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,525000.0,5.25
12172,Hyundai,Grand,4.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0,3.8
12173,Maruti,Swift Dzire,5.0,50125.0,Dealer,Petrol,Manual,19.0,1197.0,85.8,5.0,640000.0,6.4
12174,Hyundai,i20,9.0,90000.0,Individual,Diesel,Manual,23.0,1396.0,90.0,5.0,500000.0,5.0
12175,Maruti,Eeco,2.0,30000.0,Individual,Petrol,Manual,19.67,1196.0,73.0,5.0,345000.0,3.45
12176,Maruti,Ertiga,4.0,49000.0,Dealer,CNG,Manual,17.5,1373.0,80.46,7.0,775000.0,7.75
12177,Maruti,Ignis,4.0,24000.0,Dealer,Petrol,Automatic,20.89,1197.0,81.8,5.0,545000.0,5.45
12178,Skoda,Rapid,3.0,39000.0,Dealer,Diesel,Manual,21.14,1498.0,103.52,5.0,835000.0,8.35
12179,Honda,City,10.0,71000.0,Dealer,Petrol,Manual,16.8,1497.0,116.4,5.0,325000.0,3.25
12180,Maruti,Swift,3.0,19000.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5.0,695000.0,6.95
12181,Honda,City,5.0,58000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5.0,700000.0,7.0
12182,Maruti,Swift Dzire,2.0,20000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,632000.0,6.32
12183,Skoda,Superb,6.0,63500.0,Dealer,Diesel,Automatic,17.2,1968.0,138.1,5.0,731000.0,7.31
12184,Tata,Hexa,4.0,30000.0,Individual,Diesel,Manual,17.6,2179.0,153.86,7.0,1250000.0,12.5
12185,Tata,Hexa,3.0,47000.0,Dealer,Diesel,Automatic,17.6,2179.0,153.86,7.0,1200000.0,12.0
12186,Hyundai,Grand,7.0,60000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,396000.0,3.96
12188,Maruti,Swift Dzire,9.0,77775.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,450000.0,4.5
12189,Maruti,Baleno,4.0,60000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,700000.0,7.0
12190,Hyundai,Creta,4.0,17550.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1335000.0,13.35
12191,Audi,A6,7.0,76000.0,Dealer,Petrol,Automatic,19.67,1968.0,174.33,5.0,2150000.0,21.5
12192,BMW,Unknown,7.0,66000.0,Dealer,Petrol,Automatic,18.56,1995.0,190.0,5.0,2150000.0,21.5
12193,Skoda,Superb,5.0,59000.0,Dealer,Petrol,Automatic,14.67,1798.0,177.46,5.0,1850000.0,18.5
12194,Maruti,Ciaz,5.0,47000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,725000.0,7.25
12195,Toyota,Fortuner,6.0,110000.0,Individual,Diesel,Automatic,12.55,2982.0,168.5,7.0,2200000.0,22.0
12196,Honda,City,6.0,40000.0,Individual,Petrol,Manual,17.4,1497.0,117.3,5.0,800000.0,8.0
12197,Unknown,Celerio,5.0,60000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5.0,470000.0,4.7
12198,Mercedes-Benz,C-Class,10.0,50000.0,Dealer,Diesel,Automatic,19.71,2143.0,201.15,5.0,1090000.0,10.9
12199,Hyundai,i20,6.0,9300.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,675000.0,6.75
12200,Toyota,Innova,4.0,29244.0,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,1765000.0,17.65
12201,Maruti,Unknown,6.0,75000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,265000.0,2.65
12202,Ford,Freestyle,3.0,29303.0,Dealer,Diesel,Manual,23.8,1499.0,98.97,5.0,665000.0,6.65
12203,Maruti,Alto,3.0,50000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,390000.0,3.9
12204,Mahindra,XUV500,6.0,89000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,1235000.0,12.35
12205,Skoda,Octavia,7.0,99220.0,Dealer,Diesel,Automatic,19.3,1968.0,141.0,5.0,970000.0,9.7
12206,Hyundai,Verna,9.0,130000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,350000.0,3.5
12207,Maruti,Wagon R,5.0,44000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,375000.0,3.75
12208,Honda,Amaze,3.0,10000.0,Dealer,Petrol,Automatic,19.0,1199.0,88.5,5.0,755000.0,7.55
12209,Maruti,Baleno,4.0,26000.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,749000.0,7.49
12210,Maruti,Alto,5.0,35000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,280000.0,2.8
12211,Hyundai,Grand,6.0,38000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,459000.0,4.59
12212,Maruti,Unknown,5.0,27500.0,Individual,Petrol,Manual,20.85,1248.0,83.14,5.0,500000.0,5.0
12213,Hyundai,i20,6.0,130000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5.0,620000.0,6.2
12214,Maruti,Swift,8.0,40147.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,520000.0,5.2
12215,Maruti,Swift Dzire,4.0,50000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0,7.5
12216,Honda,Unknown,6.0,56000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,474000.0,4.74
12217,Honda,Civic,1.0,1900.0,Dealer,Petrol,Automatic,16.5,1248.0,139.46,5.0,2150000.0,21.5
12218,Hyundai,i20,6.0,81465.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,490000.0,4.9
12219,Skoda,Unknown,8.0,130000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,273000.0,2.73
12220,Renault,Duster,5.0,130000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,578000.0,5.78
12221,Maruti,Swift,6.0,60000.0,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,300000.0,3.0
12222,Hyundai,Verna,4.0,40000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,950000.0,9.5
12224,Ford,Figo,9.0,120000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,250000.0,2.5
12225,Maruti,Swift Dzire,6.0,94000.0,Dealer,Petrol,Manual,19.3,1248.0,73.9,5.0,650000.0,6.5
12226,Honda,City,4.0,10000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5.0,1100000.0,11.0
12227,Audi,A4,6.0,64690.0,Dealer,Diesel,Automatic,16.55,1968.0,140.0,5.0,890000.0,8.9
12228,Ford,Endeavour,2.0,40000.0,Individual,Diesel,Automatic,10.91,3198.0,197.0,7.0,3200000.0,32.0
12229,Maruti,Ertiga,6.0,100000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,740000.0,7.4
12230,Maruti,Ignis,4.0,60000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,530000.0,5.3
12231,Unknown,X5,5.0,32143.0,Dealer,Diesel,Automatic,15.97,2993.0,258.0,5.0,4599000.0,45.99
12232,Renault,Duster,5.0,56400.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,650000.0,6.5
12233,Maruti,Unknown,5.0,68000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,465000.0,4.65
12234,Hyundai,Unknown,2.0,10000.0,Individual,Petrol,Automatic,17.4,1197.0,81.86,5.0,780000.0,7.8
12235,Hyundai,Verna,7.0,130000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,495000.0,4.95
12236,BMW,X3,5.0,50000.0,Dealer,Diesel,Automatic,18.56,1995.0,187.7,5.0,3985000.0,39.85
12237,Tata,Safari,14.0,80000.0,Individual,Diesel,Manual,13.93,2179.0,138.0,7.0,350000.0,3.5
12238,Maruti,Eeco,11.0,110000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,7.0,180000.0,1.8
12239,Hyundai,Unknown,9.0,70000.0,Dealer,LPG,Manual,19.0,1086.0,68.1,5.0,285000.0,2.85
12240,Volkswagen,Polo,6.0,33000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,615000.0,6.15
12241,Renault,KWID,6.0,57000.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,425000.0,4.25
12242,Maruti,Celerio,7.0,43000.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,375000.0,3.75
12243,Unknown,i20,5.0,57000.0,Dealer,Petrol,Manual,17.19,1197.0,81.86,5.0,590000.0,5.9
12244,Hyundai,Grand,5.0,110000.0,Individual,Diesel,Manual,24.0,1120.0,70.0,5.0,480000.0,4.8
12245,Mercedes-Benz,S-Class,11.0,130000.0,Dealer,Diesel,Automatic,13.5,1248.0,282.0,5.0,1385000.0,13.85
12246,Maruti,Swift,8.0,70000.0,Individual,Petrol,Manual,22.9,1248.0,74.0,5.0,530000.0,5.3
12247,Volkswagen,Vento,2.0,2700.0,Dealer,Petrol,Automatic,14.4,1598.0,88.5,5.0,1000000.0,10.0
12248,Maruti,Vitara,1.0,8600.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,1008000.0,10.08
12249,Maruti,Vitara,4.0,36000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,895000.0,8.95
12250,Datsun,RediGO,4.0,21918.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,269000.0,2.69
12251,Toyota,Fortuner,4.0,91346.0,Dealer,Diesel,Automatic,15.04,2755.0,174.5,7.0,2950000.0,29.5
12252,Mahindra,XUV500,6.0,36000.0,Dealer,Diesel,Automatic,16.0,1997.0,140.0,7.0,1400000.0,14.0
12253,Mahindra,Scorpio,3.0,35000.0,Dealer,Diesel,Manual,16.36,2179.0,120.0,7.0,1200000.0,12.0
12254,Maruti,Unknown,12.0,124000.0,Dealer,Petrol,Manual,17.8,1248.0,75.0,5.0,340000.0,3.4
12255,Skoda,Rapid,7.0,63063.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,495000.0,4.95
12256,BMW,5,6.0,9000.0,Dealer,Diesel,Automatic,22.48,1995.0,187.74,5.0,5000000.0,50.0
12257,Renault,KWID,3.0,50000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,250000.0,2.5
12258,Hyundai,i10,9.0,16000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,275000.0,2.75
12261,Mahindra,XUV500,10.0,50000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,770000.0,7.7
12262,Hyundai,Verna,6.0,20000.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,995000.0,9.95
12263,Hyundai,Unknown,6.0,30000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0,4.95
12264,Maruti,Baleno,2.0,20214.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,725000.0,7.25
12265,Maruti,Swift Dzire,6.0,100000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,365000.0,3.65
12266,Maruti,Ertiga,6.0,95000.0,Individual,Petrol,Automatic,17.03,1373.0,91.1,7.0,600000.0,6.0
12267,BMW,X1,4.0,23000.0,Dealer,Diesel,Automatic,20.68,1995.0,188.0,5.0,2850000.0,28.5
12268,Honda,Amaze,6.0,50000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,425000.0,4.25
12269,Honda,City,5.0,27275.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,850000.0,8.5
12270,Toyota,Innova,4.0,87000.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,8.0,1835000.0,18.35
12271,Renault,Duster,7.0,56000.0,Dealer,Diesel,Manual,19.64,1461.0,108.45,5.0,525000.0,5.25
12272,Maruti,Wagon R,11.0,25000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,175000.0,1.75
12273,Jaguar,XF,6.0,50000.0,Dealer,Diesel,Automatic,16.36,2179.0,187.7,5.0,3000000.0,30.0
12274,Hyundai,Santro,3.0,6500.0,Individual,CNG,Manual,30.48,1086.0,58.0,5.0,525000.0,5.25
12275,Renault,KWID,6.0,30000.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,340000.0,3.4
12276,Maruti,Celerio,6.0,35000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,450000.0,4.5
12277,Toyota,Innova,6.0,117000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,1199000.0,11.99
12278,Hyundai,i10,8.0,60000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,230000.0,2.3
12279,Hyundai,Grand,6.0,19000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,535000.0,5.35
12280,Mahindra,Scorpio,7.0,90000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,7.0,600000.0,6.0
12281,Hyundai,i10,12.0,30000.0,Individual,Petrol,Manual,20.36,1197.0,88.5,5.0,300000.0,3.0
12282,Tata,Tiago,4.0,39871.0,Dealer,Petrol,Manual,23.84,1199.0,84.0,5.0,460000.0,4.6
12283,Maruti,Wagon R,3.0,17000.0,Dealer,Petrol,Automatic,20.51,998.0,67.0,5.0,515000.0,5.15
12284,Mahindra,Bolero,7.0,100000.0,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,510000.0,5.1
12285,Unknown,Innova,4.0,130000.0,Dealer,Diesel,Manual,13.68,2393.0,147.8,7.0,1695000.0,16.95
12286,Volkswagen,Polo,6.0,130000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5.0,450000.0,4.5
12287,Maruti,Vitara,2.0,12000.0,Dealer,Diesel,Manual,19.67,1248.0,88.5,5.0,950000.0,9.5
12288,Maruti,Alto,8.0,48000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,200000.0,2.0
12289,Audi,A4,7.0,64000.0,Dealer,Diesel,Automatic,17.11,1968.0,174.33,5.0,1545000.0,15.45
12290,Maruti,Swift,11.0,100000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5.0,217000.0,2.17
